결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익,company,inudstry,year,quarter
17년03월(1Q),220000.0,4818.0,5131.0,390.0,307.0,91.0,25416.0,8.66,79.07,19.07,7.61,24.03,29.9,한샘,가구,17,1Q
16년12월(4Q),199000.0,5415.0,5576.0,560.0,434.0,622.0,25206.0,7.89,66.09,19.25,10.04,33.46,31.17,한샘,가구,16,4Q
16년09월(3Q),176000.0,4965.0,4937.0,422.0,342.0,359.0,23292.0,7.56,67.27,12.56,8.55,28.43,30.82,한샘,가구,16,3Q
16년06월(2Q),159000.0,4658.0,4523.0,310.0,258.0,253.0,21988.0,7.23,69.83,6.6,6.86,22.76,30.19,한샘,가구,16,2Q
16년03월(1Q),223500.0,4404.0,4309.0,303.0,242.0,306.0,20910.0,10.69,79.51,13.39,7.04,22.07,31.62,한샘,가구,16,1Q
15년12월(4Q),231500.0,4352.0,4676.0,412.0,322.0,514.0,20688.0,11.19,76.67,23.74,8.81,30.64,29.25,한샘,가구,15,4Q
15년09월(3Q),285500.0,4065.0,4386.0,348.0,287.0,254.0,19464.0,14.67,81.28,32.17,7.94,29.35,32.53,한샘,가구,15,3Q
15년06월(2Q),281000.0,3764.0,4243.0,417.0,314.0,503.0,18186.0,15.45,84.4,33.26,9.82,34.83,31.03,한샘,가구,15,2Q
15년03월(1Q),184500.0,3446.0,3800.0,291.0,223.0,769.0,16835.0,10.96,90.96,28.0,7.65,26.2,30.08,한샘,가구,15,1Q
14년12월(4Q),114500.0,3380.0,3779.0,326.0,262.0,-99.0,16557.0,6.92,60.93,24.43,8.63,32.23,31.28,한샘,가구,14,4Q
14년09월(3Q),114500.0,3127.0,3319.0,282.0,219.0,137.0,15481.0,7.4,83.93,27.95,8.49,29.01,30.75,한샘,가구,14,3Q
14년06월(2Q),77800.0,2898.0,3184.0,272.0,217.0,185.0,14508.0,5.36,86.73,29.25,8.53,31.09,30.85,한샘,가구,14,2Q
14년03월(1Q),70000.0,2684.0,2969.0,224.0,169.0,276.0,13599.0,5.15,100.99,50.28,7.56,25.44,30.12,한샘,가구,14,1Q
13년12월(4Q),50300.0,2643.0,3037.0,254.0,190.0,237.0,13424.0,3.75,91.54,46.13,8.35,29.82,27.28,한샘,가구,13,4Q
13년09월(3Q),42900.0,2452.0,2594.0,171.0,136.0,-354.0,12623.0,3.4,93.28,33.32,6.61,22.74,30.13,한샘,가구,13,3Q
13년06월(2Q),30650.0,2323.0,2463.0,205.0,152.0,437.0,12062.0,2.54,102.74,27.61,8.32,27.07,32.04,한샘,가구,13,2Q
13년03월(1Q),21600.0,2183.0,1976.0,168.0,136.0,527.0,11491.0,1.88,99.43,5.18,8.51,25.06,33.35,한샘,가구,13,1Q
12년12월(4Q),18550.0,2149.0,2078.0,139.0,122.0,-218.0,11346.0,1.63,75.35,6.415,6.68,19.23,30.81,한샘,가구,12,4Q
12년09월(3Q),18500.0,2013.0,1781.0,74.0,59.0,210.0,10777.0,1.72,91.9,11.62,4.17,11.5,30.74,한샘,가구,12,3Q
12년06월(2Q),18450.0,2082.0,1832.0,108.0,90.0,-6.0,8845.0,2.09,79.56,8.31,5.91,17.76,31.94,한샘,가구,12,2Q
12년03월(1Q),22150.0,1995.0,1775.0,96.0,81.0,210.0,10142.0,2.18,96.94,9.99,5.41,16.05,30.24,한샘,가구,12,1Q
11년09월(3Q),19350.0,1932.0,1595.0,97.0,92.0,-68.0,9873.0,1.96,69.75,20.81,6.05,19.38,29.51,한샘,가구,11,3Q
11년06월(2Q),13400.0,1856.0,1692.0,127.0,97.0,-68.0,9484.0,1.41,73.68,17.4,7.49,21.25,29.76,한샘,가구,11,2Q
11년03월(1Q),13850.0,1783.0,1614.0,94.0,82.0,139.0,9170.0,1.51,83.7,14.82,5.8,18.33,29.06,한샘,가구,11,1Q
09년12월(4Q),11600.0,1672.0,1641.0,68.0,47.0,89.0,8285.0,1.4,84.56,71.19,4.17,11.29,15.12,한샘,가구,9,4Q
09년09월(3Q),9200.0,1640.0,1467.0,100.0,80.0,172.0,8149.0,1.13,81.36,38.88,6.84,19.77,28.63,한샘,가구,9,3Q
09년06월(2Q),7980.0,1591.0,1292.0,56.0,62.0,173.0,7809.0,1.02,77.98,20.4,4.3,15.89,27.04,한샘,가구,9,2Q
09년03월(1Q),6150.0,1518.0,1071.0,56.0,43.0,53.0,7503.0,0.82,85.23,4.44,5.2,11.26,24.95,한샘,가구,9,1Q
08년12월(4Q),6700.0,1568.0,959.0,34.0,1.0,-55.0,7663.0,0.87,55.38,-17.92,3.58,0.35,13.44,한샘,가구,8,4Q
08년09월(3Q),8780.0,1573.0,1056.0,74.0,77.0,21.0,7568.0,1.16,58.79,10.34,7.0,19.97,29.58,한샘,가구,8,3Q
08년06월(2Q),8500.0,1498.0,1073.0,83.0,73.0,63.0,7249.0,1.17,63.46,6.48,7.77,19.93,31.07,한샘,가구,8,2Q
08년03월(1Q),7600.0,1412.0,1026.0,63.0,59.0,-36.0,6883.0,1.1,67.38,0.39,6.15,16.74,29.39,한샘,가구,8,1Q
07년12월(4Q),6700.0,1416.0,1168.0,68.0,56.0,137.0,6901.0,0.97,67.75,22.73,5.84,16.13,29.21,한샘,가구,7,4Q
07년09월(3Q),6980.0,1370.0,957.0,37.0,35.0,25.0,6707.0,1.04,63.38,5.84,3.89,10.4,29.31,한샘,가구,7,3Q
07년06월(2Q),7410.0,1337.0,1008.0,21.0,34.0,27.0,6564.0,1.13,66.97,2.84,2.09,10.31,28.51,한샘,가구,7,2Q
07년03월(1Q),8290.0,1302.0,1022.0,19.0,32.0,119.0,6417.0,1.29,77.03,-2.21,1.85,9.84,29.07,한샘,가구,7,1Q
06년12월(4Q),7710.0,1311.0,952.0,9.0,50.0,190.0,6456.0,1.19,67.19,-2.56,0.89,15.73,30.06,한샘,가구,6,4Q
06년09월(3Q),6190.0,1251.0,904.0,25.0,30.0,-8.0,6232.0,0.99,69.64,-6.5,2.81,9.57,31.43,한샘,가구,6,3Q
06년06월(2Q),7700.0,1221.0,980.0,30.0,34.0,-23.0,6106.0,1.26,75.78,-0.04,3.11,11.16,30.61,한샘,가구,6,2Q
06년03월(1Q),7540.0,1191.0,1045.0,24.0,23.0,35.0,5980.0,1.26,81.23,8.63,2.28,7.53,29.75,한샘,가구,6,1Q
05년12월(4Q),6200.0,1209.0,977.0,13.0,-2.0,138.0,6058.0,1.02,76.04,-4.21,1.38,-0.77,28.34,한샘,가구,5,4Q
05년09월(3Q),5700.0,1221.0,967.0,17.0,12.0,44.0,6082.0,0.94,69.95,-26.08,1.76,4.02,26.92,한샘,가구,5,3Q
05년06월(2Q),6170.0,1257.0,980.0,12.0,17.0,58.0,6031.0,1.02,71.91,-19.84,1.18,5.41,27.86,한샘,가구,5,2Q
05년03월(1Q),7600.0,1244.0,962.0,1.0,7.0,36.0,5951.0,1.28,73.68,-10.71,0.15,2.15,25.39,한샘,가구,5,1Q
04년12월(4Q),6700.0,1280.0,1020.0,5.0,10.0,152.0,6105.0,1.1,64.03,-8.91,0.47,3.2,26.22,한샘,가구,4,4Q
04년09월(3Q),6900.0,1296.0,1308.0,2.0,17.0,14.0,6081.0,1.13,72.51,8.62,0.18,5.25,22.73,한샘,가구,4,3Q
04년06월(2Q),6900.0,1300.0,1223.0,15.0,24.0,-22.0,6008.0,1.15,71.64,-6.46,1.23,7.41,25.22,한샘,가구,4,2Q
04년03월(1Q),8350.0,1319.0,1077.0,14.0,22.0,-19.0,5924.0,1.41,68.94,-9.33,1.32,6.39,24.81,한샘,가구,4,1Q
03년12월(4Q),9350.0,1391.0,1119.0,114.0,29.0,40.0,6029.0,1.55,54.06,-8.52,10.15,8.5,30.69,한샘,가구,3,4Q
03년09월(3Q),10600.0,1370.0,1205.0,19.0,16.0,34.0,5893.0,1.8,60.62,2.74,1.55,4.63,27.5,한샘,가구,3,3Q
03년06월(2Q),10300.0,1378.0,1307.0,67.0,52.0,-54.0,5856.0,1.76,70.58,6.46,5.13,15.27,27.98,한샘,가구,3,2Q
03년03월(1Q),9560.0,1329.0,1188.0,49.0,42.0,-123.0,5647.0,1.69,79.79,9.63,4.09,12.68,27.36,한샘,가구,3,1Q
02년12월(4Q),9870.0,1333.0,1223.0,108.0,61.0,-123.0,5663.0,1.74,73.85,12.64,8.86,18.62,29.42,한샘,가구,2,4Q
02년09월(3Q),11200.0,1272.0,1172.0,103.0,77.0,-123.0,5405.0,2.07,81.85,12.49,8.82,29.53,29.78,한샘,가구,2,3Q
19년12월(4Q),42300.0,87150.0,46315.0,1702.0,69.0,880.0,59778.0,0.71,109.15,3.7,3.68,-0.43,9.83,현대건설,건설,19,4Q
19년09월(3Q),46300.0,88871.0,40878.0,2392.0,2182.0,-3490.0,60983.0,0.76,106.39,-8.88,5.85,9.81,10.18,현대건설,건설,19,3Q
19년06월(2Q),53600.0,86098.0,46819.0,2451.0,1922.0,7627.0,59041.0,0.91,113.93,10.42,5.23,8.91,9.93,현대건설,건설,19,2Q
19년03월(1Q),53400.0,84374.0,38777.0,2052.0,1560.0,-228.0,57514.0,0.93,118.61,9.6,5.29,6.68,10.05,현대건설,건설,19,1Q
18년12월(4Q),54600.0,82919.0,44663.0,1627.0,669.0,-317.0,56293.0,0.97,117.74,3.95,3.64,3.88,8.15,현대건설,건설,18,4Q
18년09월(3Q),67500.0,84007.0,44863.0,2379.0,1267.0,930.0,57237.0,1.18,116.42,5.73,5.3,4.47,9.85,현대건설,건설,18,3Q
18년06월(2Q),57500.0,83518.0,42401.0,2209.0,2017.0,757.0,57224.0,1.0,117.29,0.76,5.21,9.45,10.34,현대건설,건설,18,2Q
18년03월(1Q),43700.0,81230.0,35382.0,2185.0,1402.0,1124.0,55541.0,0.79,123.9,-14.53,6.17,6.35,11.79,현대건설,건설,18,1Q
17년12월(4Q),36300.0,84729.0,42965.0,1946.0,11.0,5762.0,58029.0,0.63,117.54,-19.9,4.53,-1.36,9.84,현대건설,건설,17,4Q
17년09월(3Q),38350.0,84065.0,42431.0,2811.0,1111.0,-5339.0,58179.0,0.66,123.0,-5.01,6.62,3.55,10.3,현대건설,건설,17,3Q
17년06월(2Q),46050.0,82274.0,42081.0,2664.0,2047.0,2470.0,57358.0,0.8,130.52,-10.59,6.33,8.92,10.84,현대건설,건설,17,2Q
17년03월(1Q),49500.0,79679.0,41395.0,2440.0,547.0,2251.0,55501.0,0.89,140.6,-3.46,5.9,1.69,11.18,현대건설,건설,17,1Q
16년12월(4Q),42800.0,81246.0,53638.0,3746.0,3152.0,6650.0,56786.0,0.75,144.61,-6.93,6.98,16.31,10.73,현대건설,건설,16,4Q
16년09월(3Q),39250.0,77283.0,44669.0,2807.0,1401.0,1821.0,53649.0,0.73,148.34,-5.19,6.28,6.77,10.23,현대건설,건설,16,3Q
16년06월(2Q),33350.0,77100.0,47064.0,2965.0,1894.0,4389.0,53888.0,0.62,154.6,-2.27,6.3,10.75,11.35,현대건설,건설,16,2Q
16년03월(1Q),42150.0,75189.0,42879.0,2072.0,869.0,-1994.0,52523.0,0.8,155.32,8.74,4.83,4.17,8.46,현대건설,건설,16,1Q
15년12월(4Q),28550.0,73906.0,57630.0,3700.0,2450.0,4859.0,51324.0,0.56,161.82,14.71,6.42,8.64,10.17,현대건설,건설,15,4Q
15년09월(3Q),34200.0,72767.0,47114.0,2644.0,1630.0,4127.0,51158.0,0.67,171.27,10.62,5.61,7.48,8.54,현대건설,건설,15,3Q
15년06월(2Q),41050.0,70870.0,48155.0,2543.0,1441.0,245.0,49838.0,0.82,170.79,2.4,5.28,7.61,8.24,현대건설,건설,15,2Q
15년03월(1Q),50400.0,69358.0,39432.0,2007.0,1117.0,-3271.0,48898.0,1.03,166.04,19.83,5.09,6.53,8.6,현대건설,건설,15,1Q
14년12월(4Q),42100.0,67873.0,50239.0,1313.0,684.0,5392.0,47477.0,0.89,168.8,26.06,2.61,1.87,5.75,현대건설,건설,14,4Q
14년09월(3Q),60300.0,67848.0,42592.0,2307.0,1351.0,5416.0,47658.0,1.27,163.18,20.49,5.42,6.8,8.48,현대건설,건설,14,3Q
14년06월(2Q),57600.0,66146.0,47029.0,2796.0,1569.0,-2583.0,46531.0,1.24,159.29,35.5,5.94,8.75,9.95,현대건설,건설,14,2Q
14년03월(1Q),56000.0,52739.0,32906.0,1877.0,1189.0,-3964.0,44339.0,1.26,182.39,15.01,5.7,8.73,8.91,현대건설,건설,14,1Q
13년12월(4Q),60700.0,51342.0,39852.0,1188.0,506.0,9244.0,43270.0,1.4,185.66,-3.24,2.98,3.06,5.81,현대건설,건설,13,4Q
13년09월(3Q),61800.0,51584.0,35349.0,2061.0,1692.0,-6026.0,43598.0,1.42,174.12,6.5,5.83,12.8,8.74,현대건설,건설,13,3Q
13년06월(2Q),55900.0,49471.0,34707.0,2007.0,1299.0,1260.0,42291.0,1.32,174.7,9.1,5.78,9.78,8.88,현대건설,건설,13,2Q
13년03월(1Q),66900.0,48230.0,28612.0,1786.0,1497.0,-3303.0,41246.0,1.62,166.08,5.75,6.24,11.99,9.47,현대건설,건설,13,1Q
12년12월(4Q),70000.0,47559.0,41186.0,2366.0,1515.0,2950.0,40811.0,1.72,168.02,8.3,5.75,11.72,9.0,현대건설,건설,12,4Q
12년09월(3Q),67500.0,47047.0,33193.0,2197.0,1722.0,5277.0,40488.0,1.67,167.44,12.07,6.62,14.1,10.83,현대건설,건설,12,3Q
12년06월(2Q),65000.0,45456.0,31813.0,1575.0,1184.0,-3178.0,39188.0,1.66,169.2,10.85,4.95,9.68,8.63,현대건설,건설,12,2Q
12년03월(1Q),80800.0,44731.0,27056.0,1466.0,1248.0,-4768.0,38641.0,2.09,174.06,18.38,5.42,10.87,9.02,현대건설,건설,12,1Q
11년12월(4Q),70400.0,43635.0,38029.0,1400.0,1364.0,6851.0,37711.0,1.87,172.07,8.69,3.68,11.65,6.81,현대건설,건설,11,4Q
11년09월(3Q),61100.0,42522.0,29617.0,2548.0,2382.0,-2768.0,36866.0,1.66,170.81,11.16,8.6,21.86,12.07,현대건설,건설,11,3Q
11년06월(2Q),86100.0,40526.0,28700.0,1900.0,1830.0,-5272.0,35252.0,2.44,176.44,-1.7,6.62,17.86,10.56,현대건설,건설,11,2Q
11년03월(1Q),79200.0,39533.0,22855.0,1509.0,1275.0,-368.0,34446.0,2.3,181.35,-0.4,6.6,12.66,10.88,현대건설,건설,11,1Q
09년12월(4Q),70900.0,30257.0,22877.0,622.0,1324.0,2528.0,27147.0,2.61,167.42,3.23,2.72,17.61,6.97,현대건설,건설,9,4Q
09년09월(3Q),64000.0,29904.0,23507.0,1254.0,1035.0,-2024.0,26903.0,2.38,182.05,29.95,5.33,13.96,8.31,현대건설,건설,9,3Q
09년06월(2Q),53400.0,29406.0,26606.0,1537.0,1028.0,1926.0,26455.0,2.02,197.57,46.19,5.78,14.13,8.73,현대건설,건설,9,2Q
09년03월(1Q),59000.0,28808.0,19796.0,775.0,1179.0,6130.0,25917.0,2.28,200.79,38.81,3.92,16.33,6.96,현대건설,건설,9,1Q
08년12월(4Q),57100.0,28931.0,22161.0,743.0,324.0,6353.0,26041.0,2.19,181.49,24.14,3.36,4.68,7.07,현대건설,건설,8,4Q
08년09월(3Q),69900.0,26442.0,18090.0,1225.0,1244.0,-1093.0,23803.0,2.94,180.66,31.87,6.77,19.44,10.29,현대건설,건설,8,3Q
08년06월(2Q),69500.0,24776.0,18199.0,1695.0,1171.0,2920.0,22307.0,3.12,186.16,31.77,9.32,19.24,12.8,현대건설,건설,8,2Q
08년03월(1Q),86000.0,23906.0,14261.0,1138.0,996.0,-423.0,21541.0,3.99,194.23,28.36,7.98,17.03,12.06,현대건설,건설,8,1Q
07년12월(4Q),88200.0,22867.0,17852.0,1175.0,710.0,4362.0,20610.0,4.28,191.75,20.84,6.58,12.55,10.46,현대건설,건설,7,4Q
07년09월(3Q),87400.0,22368.0,13718.0,900.0,488.0,1577.0,20168.0,4.33,185.85,5.68,6.56,9.04,9.99,현대건설,건설,7,3Q
07년06월(2Q),67600.0,20814.0,13811.0,931.0,731.0,-594.0,18792.0,3.6,192.41,11.27,6.74,14.65,10.61,현대건설,건설,7,2Q
07년03월(1Q),50700.0,19123.0,11111.0,614.0,845.0,-3295.0,17269.0,2.94,205.56,4.0,5.53,18.1,10.02,현대건설,건설,7,1Q
06년12월(4Q),57000.0,18226.0,14774.0,871.0,1006.0,2668.0,16460.0,3.46,213.23,12.12,5.89,23.19,10.63,현대건설,건설,6,4Q
06년09월(3Q),50900.0,16497.0,12980.0,1064.0,876.0,137.0,15064.0,3.38,238.3,27.72,8.2,21.83,11.89,현대건설,건설,6,3Q
06년06월(2Q),43500.0,15604.0,12412.0,1114.0,1144.0,298.0,14249.0,3.05,240.36,21.67,8.97,30.91,13.05,현대건설,건설,6,2Q
06년03월(1Q),49550.0,13997.0,10683.0,896.0,950.0,-882.0,12790.0,3.87,273.94,14.75,8.39,27.99,12.63,현대건설,건설,6,1Q
05년12월(4Q),45150.0,13156.0,13177.0,1381.0,1983.0,1841.0,12022.0,3.76,289.39,9.72,10.48,65.75,13.63,현대건설,건설,5,4Q
05년09월(3Q),33000.0,10972.0,10163.0,1101.0,396.0,-879.0,10036.0,3.29,346.94,-3.53,10.83,14.99,14.2,현대건설,건설,5,3Q
05년06월(2Q),28000.0,10150.0,10202.0,969.0,280.0,-1350.0,9298.0,3.01,375.87,-17.23,9.5,11.33,13.03,현대건설,건설,5,2Q
05년03월(1Q),17550.0,9620.0,9310.0,911.0,606.0,-445.0,8813.0,1.99,404.56,-19.68,9.78,26.29,13.46,현대건설,건설,5,1Q
04년12월(4Q),15550.0,8831.0,12010.0,1069.0,-468.0,1988.0,8090.0,1.92,412.58,-16.12,8.9,-21.7,11.89,현대건설,건설,4,4Q
04년09월(3Q),12850.0,8436.0,10535.0,559.0,453.0,-1028.0,7740.0,1.66,437.3,-18.64,5.3,22.9,8.69,현대건설,건설,4,3Q
04년06월(2Q),7140.0,7403.0,12326.0,874.0,428.0,311.0,6793.0,1.05,519.05,0.55,7.09,23.63,9.92,현대건설,건설,4,2Q
04년03월(1Q),10450.0,7073.0,11591.0,659.0,261.0,-2352.0,6491.0,1.61,553.4,-3.4,5.68,14.42,8.74,현대건설,건설,4,1Q
03년12월(4Q),1145.0,7385.0,14317.0,761.0,1911.0,3341.0,13211.0,0.98,543.2,-7.73,5.31,110.76,7.51,현대건설,건설,3,4Q
03년09월(3Q),2160.0,6419.0,12948.0,639.0,56.0,-981.0,11310.0,2.17,653.33,-4.52,4.93,3.47,9.25,현대건설,건설,3,3Q
03년06월(2Q),2490.0,6551.0,12259.0,709.0,-58.0,-1086.0,11543.0,2.45,688.86,-4.3,5.78,-3.45,8.92,현대건설,건설,3,2Q
03년03월(1Q),1660.0,6885.0,11999.0,962.0,631.0,-1138.0,12560.0,1.5,683.52,-4.37,8.02,39.22,11.42,현대건설,건설,3,1Q
02년12월(4Q),1605.0,5986.0,15517.0,216.0,-319.0,38.75,10921.0,1.67,779.77,-6.83,1.4,-20.77,3.92,현대건설,건설,2,4Q
02년09월(3Q),2180.0,6300.0,13561.0,209.0,-380.0,38.75,11494.0,2.15,795.03,-9.15,1.54,-23.48,5.24,현대건설,건설,2,3Q
02년06월(2Q),2505.0,6653.0,12809.0,866.0,32.0,38.75,12164.0,2.34,750.65,-14.07,6.76,1.83,10.55,현대건설,건설,2,2Q
02년03월(1Q),3630.0,7510.0,12547.0,663.0,858.0,38.75,13732.0,3.0,666.0,-23.9,5.28,48.02,9.23,현대건설,건설,2,1Q
01년12월(4Q),3250.0,6790.0,16653.0,-1954.0,-5354.0,38.75,12481.0,2.96,788.67,37.36,-11.73,-250.18,-3.6,현대건설,건설,1,4Q
01년09월(3Q),2930.0,10330.0,14926.0,-1195.0,-2500.0,38.75,21175.0,1.57,518.21,16.61,-8.01,-74.59,1.19,현대건설,건설,1,3Q
01년06월(2Q),840.0,16481.0,14907.0,-1578.0,-701.0,38.75,33862.0,1.69,308.58,-26.52,-10.59,-78.67,-2.98,현대건설,건설,1,2Q
00년09월(3Q),2225.0,20627.0,12800.0,415.0,-723.0,38.75,224758.0,0.67,364.8,-26.52,3.24,-13.9,7.12,현대건설,건설,0,3Q
00년06월(2Q),4170.0,20974.0,20288.0,139.0,-1903.0,38.75,229963.0,1.24,357.97,-26.52,0.69,-34.51,13.18,현대건설,건설,0,2Q
00년03월(1Q),3720.0,23139.0,18637.0,1533.0,123.0,38.75,255955.0,0.99,311.03,-26.52,8.23,2.13,11.97,현대건설,건설,0,1Q
19년12월(4Q),94100.0,479432.0,69271.0,2360.0,-1182.0,25836.0,69281.0,1.36,35.14,-30.3,3.41,-0.98,23.86,SK하이닉스,전자,19,4Q
19년09월(3Q),82200.0,482662.0,68388.0,4726.0,4955.0,24971.0,69728.0,1.18,31.92,-40.1,6.91,4.11,26.55,SK하이닉스,전자,19,3Q
19년06월(2Q),69500.0,477108.0,64522.0,6376.0,5370.0,-12282.0,68968.0,1.01,32.11,-37.78,9.88,4.52,31.26,SK하이닉스,전자,19,2Q
19년03월(1Q),74200.0,471660.0,67727.0,13665.0,11021.0,26308.0,68225.0,1.09,38.09,-22.33,20.18,9.38,39.57,SK하이닉스,전자,19,1Q
18년12월(4Q),60500.0,468523.0,99381.0,44301.0,33979.0,69707.0,67794.0,0.89,35.87,10.09,44.58,30.08,58.1,SK하이닉스,전자,18,4Q
18년09월(3Q),73100.0,434888.0,114168.0,64724.0,46922.0,70883.0,63176.0,1.16,31.94,40.95,56.69,44.57,66.09,SK하이닉스,전자,18,3Q
18년06월(2Q),85700.0,407777.0,103705.0,55739.0,43285.0,36447.0,57065.0,1.5,30.6,54.96,53.75,44.9,63.72,SK하이닉스,전자,18,2Q
18년03월(1Q),81300.0,363785.0,87197.0,43673.0,31213.0,45236.0,51021.0,1.59,35.04,38.64,50.09,35.56,61.2,SK하이닉스,전자,18,1Q
17년12월(4Q),76500.0,338209.0,90276.0,44658.0,32195.0,47865.0,47510.0,1.61,34.29,68.5,49.47,39.82,61.67,SK하이닉스,전자,17,4Q
17년09월(3Q),82900.0,309045.0,81001.0,37372.0,30555.0,38000.0,43501.0,1.91,31.79,90.88,46.14,41.66,58.05,SK하이닉스,전자,17,3Q
17년06월(2Q),67400.0,277638.0,66923.0,30507.0,24685.0,32841.0,39188.0,1.72,35.07,69.81,45.59,37.32,57.28,SK하이닉스,전자,17,2Q
17년03월(1Q),50500.0,251689.0,62895.0,24676.0,18987.0,28200.0,35624.0,1.42,36.36,72.05,39.23,30.87,52.54,SK하이닉스,전자,17,1Q
16년12월(4Q),44700.0,240235.0,53577.0,15361.0,16286.0,19798.0,34051.0,1.31,34.1,21.32,28.67,28.28,44.6,SK하이닉스,전자,16,4Q
16년09월(3Q),40200.0,220046.0,42436.0,7260.0,5978.0,16366.0,31281.0,1.29,32.55,-13.84,17.11,10.93,34.2,SK하이닉스,전자,16,3Q
16년06월(2Q),32400.0,217008.0,39409.0,4529.0,2861.0,12828.0,30864.0,1.05,35.15,-15.04,11.49,5.3,31.76,SK하이닉스,전자,16,2Q
16년03월(1Q),28150.0,214647.0,36557.0,5618.0,4480.0,6497.0,30540.0,0.92,38.82,-24.13,15.37,8.29,36.05,SK하이닉스,전자,16,1Q
15년12월(4Q),30750.0,213877.0,44160.0,9889.0,8714.0,24433.0,30438.0,1.01,38.76,-14.22,22.39,16.52,39.61,SK하이닉스,전자,15,4Q
15년09월(3Q),33550.0,207663.0,49250.0,13832.0,10484.0,21898.0,29560.0,1.13,41.3,14.22,28.09,20.42,43.23,SK하이닉스,전자,15,3Q
15년06월(2Q),42300.0,202956.0,46386.0,13755.0,11084.0,21487.0,27879.0,1.52,40.25,18.24,29.65,22.49,45.61,SK하이닉스,전자,15,2Q
15년03월(1Q),45550.0,191257.0,48183.0,15885.0,12955.0,25377.0,26272.0,1.73,43.23,28.74,32.97,27.89,47.49,SK하이닉스,전자,15,1Q
14년12월(4Q),47750.0,180363.0,51479.0,16672.0,16241.0,12217.0,24775.0,1.93,49.05,52.86,32.39,37.86,47.0,SK하이닉스,전자,14,4Q
14년09월(3Q),46750.0,162903.0,43121.0,13012.0,10951.0,16252.0,22453.0,2.08,47.83,5.59,30.18,28.36,44.88,SK하이닉스,전자,14,3Q
14년06월(2Q),48550.0,146100.0,39229.0,10839.0,6738.0,18093.0,20402.0,2.38,54.39,-0.25,27.63,18.92,42.74,SK하이닉스,전자,14,2Q
14년03월(1Q),36000.0,138524.0,37427.0,10573.0,8023.0,12105.0,19506.0,1.85,59.29,34.57,28.25,23.85,43.61,SK하이닉스,전자,14,1Q
13년12월(4Q),36800.0,130669.0,33677.0,7848.0,7891.0,17193.0,18399.0,2.0,59.16,23.89,23.3,24.86,40.13,SK하이닉스,전자,13,4Q
13년09월(3Q),30250.0,123137.0,40836.0,11645.0,9582.0,21839.0,17339.0,1.74,66.78,68.5,28.52,32.66,41.74,SK하이닉스,전자,13,3Q
13년06월(2Q),31200.0,111577.0,39326.0,11136.0,9468.0,15231.0,16061.0,1.94,81.72,49.42,28.32,35.72,37.68,SK하이닉스,전자,13,2Q
13년03월(1Q),28750.0,100435.0,27811.0,3170.0,1787.0,9458.0,14469.0,1.99,89.76,16.44,11.4,7.22,27.43,SK하이닉스,전자,13,1Q
12년12월(4Q),25750.0,97394.0,27184.0,550.0,1637.0,6132.0,14032.0,1.84,91.48,6.47,2.02,6.7,18.92,SK하이닉스,전자,12,4Q
12년09월(3Q),22750.0,97864.0,24235.0,-240.0,20.0,3687.0,14100.0,1.61,96.41,5.78,-0.99,0.08,16.89,SK하이닉스,전자,12,3Q
12년06월(2Q),23850.0,98596.0,26320.0,52.0,-533.0,4860.0,14205.0,1.68,101.18,-4.58,0.2,-2.15,18.14,SK하이닉스,전자,12,2Q
12년03월(1Q),29250.0,98982.0,23884.0,-2635.0,-2712.0,7438.0,14263.0,2.05,94.62,-14.49,-11.03,-12.2,8.79,SK하이닉스,전자,12,1Q
11년12월(4Q),21950.0,78753.0,25532.0,714.0,-2399.0,7357.0,13300.0,1.65,118.89,-7.18,2.8,-11.89,10.59,SK하이닉스,전자,11,4Q
11년09월(3Q),21350.0,82665.0,22911.0,-2918.0,-5626.0,6068.0,13960.0,1.53,118.25,-29.54,-12.74,-26.68,4.73,SK하이닉스,전자,11,3Q
11년06월(2Q),25050.0,85587.0,27584.0,2571.0,4730.0,9196.0,14452.0,1.73,104.66,-15.9,9.32,22.62,22.89,SK하이닉스,전자,11,2Q
11년03월(1Q),31300.0,81000.0,27932.0,3323.0,2735.0,5938.0,13711.0,2.28,114.53,-1.09,11.9,13.66,24.37,SK하이닉스,전자,11,1Q
09년12월(4Q),23150.0,54524.0,26671.0,5928.0,6520.0,8931.0,9247.0,2.5,146.22,121.41,22.23,50.33,35.65,SK하이닉스,전자,9,4Q
09년09월(3Q),19800.0,49126.0,20531.0,1650.0,2454.0,546.0,8332.0,2.38,172.9,9.74,8.04,20.02,24.37,SK하이닉스,전자,9,3Q
09년06월(2Q),13650.0,48921.0,16036.0,-2212.0,-507.0,-279.0,8297.0,1.65,176.76,-13.19,-13.79,-4.35,5.51,SK하이닉스,전자,9,2Q
09년03월(1Q),12350.0,44330.0,11978.0,-6525.0,-11945.0,-4744.0,8531.0,1.45,201.76,-23.84,-54.47,-100.35,-29.62,SK하이닉스,전자,9,1Q
08년12월(4Q),6700.0,50902.0,12046.0,-10451.0,-16866.0,-1814.0,11075.0,0.6,159.31,-30.53,-86.76,-113.91,-62.19,SK하이닉스,전자,8,4Q
